Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Sex,Age (years),Age Pop,Mean Length (mm),Std Deviation Length
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,3,61844694.9444444,307.050067822713,28.9969904634043
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,4,30231593.9005051,333.699310426647,33.1782982277355
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,5,83738492.5489899,354.57006894022,33.7769751231664
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,6,45737154.2646465,376.747215353389,28.1394795155066
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,7,6872108.41363636,398.465579817169,20.6801167829737
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,8,10286080.9136364,395.664324297528,13.4836284501621
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,9,4315611.67171717,375.643050405003,27.3521949344671
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,10,4003783.75,381.848734962272,17.5168107342897
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,11,7101578.81060606,392.972797962,40.033392522348
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,12,3390983.52727273,425.326714199814,25.8769917449361
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,13,8195641.17121212,444.846661348157,28.0798214265196
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Female,14,164492.166666667,496.248443441582,14.5222137506879
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,-9,209510170,335.943534674236,54.9585204465852
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,2,22241562.9619048,238.338592341244,20.8928867969869
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,3,65335675.086075,302.549588125067,28.0512349478126
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,4,22189958.0555944,344.16556972919,24.2467786572325
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,5,46514481.9423271,366.46863117693,30.4275255729935
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,6,30635449.2627428,378.826282122946,23.8844033641088
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,7,8827499.87276612,383.227207799051,27.2510488847633
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,8,3313450.65,394.908434051975,41.3084318090138
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,9,4297103.40512821,412.621760196234,21.9430537094414
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,10,1204881.46923077,421.000877130646,14.5929302045416
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,11,645127.719230769,424.021987786831,21.655448570923
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,12,2048902.2,403.458491088545,12.6871349727847
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,13,1663796.875,424.28005897655,12.5418027402974
1,2023-09-14 19:00:20,AI,2012,21921,Atka mackerel,Pleurogrammus monopterygius,Male,17,592280.5,420,0
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,-9,62561,524.549479707805,111.145912661696
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,1,8360,110,10
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,2,44776404.7619048,242.54408501395,15.3888869213211
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,3,79351933.4880952,324.136104098017,32.9612908035019
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,4,87240664.3388889,348.192137692062,33.5168424958025
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,5,64963228.6706349,371.122872816276,33.2898289638984
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,6,45716764.4761905,379.177219439083,18.9749680784916
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,7,73636626.1595238,409.865963041498,32.0272746759952
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,8,92246811.8904762,425.436340525554,28.1106917574832
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,9,19106736.2857143,415.862397883248,25.1330468525725
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,10,17789765.6428571,409.046396689797,19.4834168645685
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,11,5496263.70238095,440.456935733383,25.6102359737055
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,12,4197117.5,424.373270464789,36.8212618473803
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,13,20132516.4166667,451.431058231224,21.4527695751449
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,14,15615038.9166667,461.621463564823,4.75954505694353
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,15,7041907.75,462.295947429871,10.4654668740981
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Female,16,72159,533.422719272717,4.74470078164101
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,-9,13961,525.897142038536,4.9188551678966
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,1,8360,120,0
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,2,65396385.4,241.548942367081,14.9888656747139
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,3,73769950.7681485,338.353028261366,27.5252319518197
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,4,65683145.3275974,340.363399078184,24.3214740118504
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,5,66801187.8750777,374.207349072616,33.2588608396581
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,6,40379721.5371989,385.632527932596,24.8967284418066
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,7,97734685.3426185,403.728880237909,24.4791448623327
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,8,55667752.5048757,413.810416046069,24.3615414647376
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,9,17308481.7025641,415.542795583846,21.88328103003
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,10,5182657.67045454,384.906785835957,4.99913103644722
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,11,7473760.76767677,410.962437263137,28.0859131222037
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,12,4078029.37878788,404.6901993539,33.4470927083004
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,13,5701846.725,414.237624872317,22.9668034268271
1,2023-09-14 19:00:20,AI,2014,21921,Atka mackerel,Pleurogrammus monopterygius,Male,14,319554,470,0
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,-9,199520,421.83129510826,122.807844403032
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,2,13363536.75,263.005632472257,9.88714382399403
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,3,128963043.469048,306.608193308199,22.3855144428652
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,4,107511036.469264,333.436134447236,26.3113933336567
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,5,34461591.221645,367.112038471403,22.0958679222812
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,6,25634853.9929293,395.638334148754,19.8611603600408
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,7,29702482.9163059,396.020773944791,21.2812042494429
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,8,5272815.33333333,426.062955235932,30.673678187537
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,9,25670113.2010101,425.351904965406,16.8033786772451
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,10,41783297.7787879,433.851649743729,22.2648902028938
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,11,11057261.0444444,432.983928125564,20.8096788200714
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Female,12,7241794.82323232,422.730632960344,29.9718039275759
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,-9,827554,228.131263941688,48.990315761734
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,2,20532190.5,261.369205346112,11.8128204936215
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,3,104034658.875,305.843260544838,17.5866424453687
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,4,139877523.300505,328.525837606681,31.623797657415
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,5,32702057.8763709,374.018003110796,33.83486889755
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,6,26237360.671645,379.584616376455,18.6970822938541
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,7,22634405.5944444,383.781670227673,27.1322977527838
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,8,13193686.2837662,402.875700034689,29.621467083014
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,9,12254365.8735931,415.865209908039,23.0287299966821
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,10,10353116.5792208,411.592187066141,15.5891122672434
1,2023-09-14 19:00:20,AI,2016,21921,Atka mackerel,Pleurogrammus monopterygius,Male,11,4198683.44545455,403.319695133266,4.7092011588835
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,-9,2080638,235.259482908608,30.9945664801009
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,2,9636407.66666667,244.901932853747,19.2026382712534
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,3,36644029.5844281,333.966379196555,22.4419123677781
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,4,6258922.84069019,355.550002113728,14.7472400980567
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,5,49933770.3809711,392.271728374389,35.584584987151
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,6,73073647.3729603,389.753346506251,34.5335124682724
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,7,35733658.0180181,427.213846800432,24.6750224214814
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,8,19074795.7469515,424.07735304032,26.4661772179475
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,9,35329769.7387565,436.735592003137,18.0938674637036
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,10,7449007.38098848,436.724810732498,26.0107617543355
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,11,13127273.5669806,433.54458200688,28.0572923690231
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,12,10710443.4612091,447.364151438404,21.8631732103608
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Female,13,1243781.24137931,440,0
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,-9,421789,400.558644251035,120.507936091703
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,2,12462039.5,240.128646679382,17.7964931822846
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,3,38254393.4185936,336.375297956942,25.2066216379739
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,4,10134676.3711956,354.97971908085,33.919178356781
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,5,33020611.3709073,385.233685553367,27.5182205810594
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,6,35424808.2302144,393.482259514153,30.7322192463315
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,7,19179578.436073,401.646209429834,27.5766634280303
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,8,10591567.2793988,406.534021246482,15.0929580819656
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,9,9364403.13999907,415.101284397738,21.5220182515605
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,10,3815154.15338576,421.282465532699,19.9750079005473
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,11,3352567.55973399,402.57908628593,27.2509349771741
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,12,2339846.06049853,421.493974749377,12.5565277029626
1,2023-09-14 19:00:20,AI,2018,21921,Atka mackerel,Pleurogrammus monopterygius,Male,13,655743.48,430,0
